product_name,line_name,line_type,unit,unit_cost,quantity,line_cost,source_file,source_sheet,source_row
GREEN PEPPERCORN BRISKET 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,GREEN PEPPERCORN BRISKET,49
GREEN PEPPERCORN BRISKET 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,GREEN PEPPERCORN BRISKET,50
GREEN PEPPERCORN BRISKET 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,GREEN PEPPERCORN BRISKET,51
GREEN PEPPERCORN BRISKET 280gr,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,GREEN PEPPERCORN BRISKET,58
GREEN PEPPERCORN BRISKET 280gr,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,GREEN PEPPERCORN BRISKET,59
GREEN PEPPERCORN BRISKET 280gr,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,GREEN PEPPERCORN BRISKET,60
GREEN PEPPERCORN BRISKET 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,GREEN PEPPERCORN BRISKET,61
GREEN PEPPERCORN BRISKET 280gr,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,GREEN PEPPERCORN BRISKET,62
GREEN PEPPERCORN BRISKET 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,GREEN PEPPERCORN BRISKET,63
GREEN PEPPERCORN BRISKET 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,GREEN PEPPERCORN BRISKET,64
GREEN PEPPERCORN BRISKET 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,GREEN PEPPERCORN BRISKET,65
GREEN PEPPERCORN BRISKET 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,GREEN PEPPERCORN BRISKET,66
GREEN PEPPERCORN BRISKET 280gr,280gr Pies,Ingredient,each,0,0,12.991602912621358,Gourmet Costing,GREEN PEPPERCORN BRISKET,69
BABOTI BRISKET 280gr,Beef Brisket Bone in,Ingredient,kg,78.5,12.0,942.0,Gourmet Costing,BOBOTIE BRISKET,5
BABOTI BRISKET 280gr,Beef Brisket,Ingredient,kg,110.98,3.0,332.94,Gourmet Costing,BOBOTIE BRISKET,6
BABOTI BRISKET 280gr,Salt,Ingredient,kg,7.7,0.04,0.308,Gourmet Costing,BOBOTIE BRISKET,7
BABOTI BRISKET 280gr,Black Pepper,Ingredient,kg,59.95,0.02,1.199,Gourmet Costing,BOBOTIE BRISKET,8
BABOTI BRISKET 280gr,Garlic,Ingredient,kg,34.95,0.2,6.990000000000001,Gourmet Costing,BOBOTIE BRISKET,9
BABOTI BRISKET 280gr,Frozen Onions,Ingredient,kg,21.0,5.0,105.0,Gourmet Costing,BOBOTIE BRISKET,10
BABOTI BRISKET 280gr,Flour,Ingredient,kg,12.5,0.2,2.5,Gourmet Costing,BOBOTIE BRISKET,12
BABOTI BRISKET 280gr,Coriander seeds,Ingredient,kg,42.44,0.03,1.2731999999999999,Gourmet Costing,BOBOTIE BRISKET,13
BABOTI BRISKET 280gr,Corn Flour,Ingredient,kg,20.4,0.15,3.0599999999999996,Gourmet Costing,BOBOTIE BRISKET,14
BABOTI BRISKET 280gr,foilene sheets,Ingredient,each,0.14,20.0,2.8000000000000003,Gourmet Costing,BOBOTIE BRISKET,15
BABOTI BRISKET 280gr,Fresh Parsley,Ingredient,each,14.99,1.0,14.99,Gourmet Costing,BOBOTIE BRISKET,17
BABOTI BRISKET 280gr,Fresh Coriander,Ingredient,each,12.99,1.0,12.99,Gourmet Costing,BOBOTIE BRISKET,18
BABOTI BRISKET 280gr,Chutney,Ingredient,lt,12.53,1.0,12.53,Gourmet Costing,BOBOTIE BRISKET,19
BABOTI BRISKET 280gr,Bay Leaves,Ingredient,gr,58.99999999999999,0.01,0.59,Gourmet Costing,BOBOTIE BRISKET,20
BABOTI BRISKET 280gr,Water,Ingredient,lt,0.0,1.5,0,Gourmet Costing,BOBOTIE BRISKET,22
BABOTI BRISKET 280gr,Beef Stock (liquid),Ingredient,lt,0.0,5500.0,0,Gourmet Costing,BOBOTIE BRISKET,24
BABOTI BRISKET 280gr,Curry Powder,Ingredient,kg,49.95,0.5,24.975,Gourmet Costing,BOBOTIE BRISKET,25
BABOTI BRISKET 280gr,Water,Ingredient,lt,0.0,6.0,0,Gourmet Costing,BOBOTIE BRISKET,26
BABOTI BRISKET 280gr,Oil,Ingredient,lt,34.95,0.2,6.990000000000001,Gourmet Costing,BOBOTIE BRISKET,27
BABOTI BRISKET 280gr,Box,Ingredient,each,12.5,10.125,126.5625,Gourmet Costing,BOBOTIE BRISKET,28
BABOTI BRISKET 280gr,Curry Gravy,Ingredient,kg,49.95000000000001,0.1,4.995000000000001,Gourmet Costing,BOBOTIE BRISKET,29
BABOTI BRISKET 280gr,Puff Pastry,Ingredient,each,12.73,22.68,288.7164,Gourmet Costing,BOBOTIE BRISKET,30
BABOTI BRISKET 280gr,Foil Bakkie,Ingredient,each,0.9200000000000002,162.0,149.04000000000002,Gourmet Costing,BOBOTIE BRISKET,31
BABOTI BRISKET 280gr,Eggs,Ingredient,each,2.27,5.0,11.35,Gourmet Costing,BOBOTIE BRISKET,32
BABOTI BRISKET 280gr,Tape,Ingredient,each,14.9,1.0,14.9,Gourmet Costing,BOBOTIE BRISKET,33
BABOTI BRISKET 280gr,Halal sticker,Ingredient,each,0.08,10.13,0.8104000000000001,Gourmet Costing,BOBOTIE BRISKET,34
BABOTI BRISKET 280gr,Large Potatoes,Ingredient,kg,9.9,8.0,79.2,Gourmet Costing,BOBOTIE BRISKET,35
BABOTI BRISKET 280gr,Label,Ingredient,each,0.32,20.0,6.4,Gourmet Costing,BOBOTIE BRISKET,38
BABOTI BRISKET 280gr,26kg,Ingredient,PORT,0.0820419714982472,162.0,13.290799382716047,Gourmet Costing,BOBOTIE BRISKET,40
BABOTI BRISKET 280gr,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,BOBOTIE BRISKET,45
BABOTI BRISKET 280gr,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,BOBOTIE BRISKET,46
BABOTI BRISKET 280gr,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,BOBOTIE BRISKET,47
BABOTI BRISKET 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,BOBOTIE BRISKET,48
BABOTI BRISKET 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,BOBOTIE BRISKET,49
BABOTI BRISKET 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,BOBOTIE BRISKET,50
BABOTI BRISKET 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,BOBOTIE BRISKET,51
BABOTI BRISKET 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,BOBOTIE BRISKET,52
BABOTI BRISKET 280gr,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,BOBOTIE BRISKET,59
BABOTI BRISKET 280gr,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,BOBOTIE BRISKET,60
BABOTI BRISKET 280gr,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,BOBOTIE BRISKET,61
BABOTI BRISKET 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,BOBOTIE BRISKET,62
BABOTI BRISKET 280gr,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,BOBOTIE BRISKET,63
BABOTI BRISKET 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,BOBOTIE BRISKET,64
BABOTI BRISKET 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,BOBOTIE BRISKET,65
BABOTI BRISKET 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,BOBOTIE BRISKET,66
BABOTI BRISKET 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,BOBOTIE BRISKET,67
BABOTI BRISKET 280gr,280gr Pies,Ingredient,each,0,0,13.290799382716047,Gourmet Costing,BOBOTIE BRISKET,70
KAROO LAMB 280gr,Lamb,Ingredient,kg,174.98,12.0,2099.7599999999998,Gourmet Costing,KAROO LAMB,5
KAROO LAMB 280gr,Salt,Ingredient,kg,7.7,0.1,0.77,Gourmet Costing,KAROO LAMB,7
KAROO LAMB 280gr,Black Pepper,Ingredient,kg,50.4,0.01,0.504,Gourmet Costing,KAROO LAMB,8
KAROO LAMB 280gr,Garlic,Ingredient,kg,34.95,0.2,6.990000000000001,Gourmet Costing,KAROO LAMB,9
KAROO LAMB 280gr,Frozen Onion,Ingredient,kg,21.0,5.0,105.0,Gourmet Costing,KAROO LAMB,10
KAROO LAMB 280gr,Flour,Ingredient,kg,12.5,0.2,2.5,Gourmet Costing,KAROO LAMB,12
KAROO LAMB 280gr,Corn Flour,Ingredient,kg,20.4,0.3,6.119999999999999,Gourmet Costing,KAROO LAMB,14
KAROO LAMB 280gr,Rosemary,Ingredient,each,12.99,3.0,38.97,Gourmet Costing,KAROO LAMB,16
KAROO LAMB 280gr,Fresh Parsley,Ingredient,each,14.99,1.0,14.99,Gourmet Costing,KAROO LAMB,17
KAROO LAMB 280gr,Worcestershire sauce,Ingredient,lt,10.949999999999998,3.0,32.849999999999994,Gourmet Costing,KAROO LAMB,22
KAROO LAMB 280gr,Lamb Stock (liquid),Ingredient,lt,0.0,6.8,0,Gourmet Costing,KAROO LAMB,24
KAROO LAMB 280gr,Foilene Sheets,Ingredient,each,0.14,28.0,3.9200000000000004,Gourmet Costing,KAROO LAMB,25
KAROO LAMB 280gr,Water,Ingredient,lt,0.0,6.0,0,Gourmet Costing,KAROO LAMB,26
KAROO LAMB 280gr,Oil,Ingredient,lt,34.95,0.2,6.990000000000001,Gourmet Costing,KAROO LAMB,27
KAROO LAMB 280gr,Box,Ingredient,each,12.5,13.625,170.3125,Gourmet Costing,KAROO LAMB,28
KAROO LAMB 280gr,Puff Pastry,Ingredient,each,12.73,30.52,388.5196,Gourmet Costing,KAROO LAMB,30
KAROO LAMB 280gr,Large Potatoes,Ingredient,kg,9.9,10.0,99.0,Gourmet Costing,KAROO LAMB,31
KAROO LAMB 280gr,Label,Ingredient,each,0.32,28.0,8.96,Gourmet Costing,KAROO LAMB,34
KAROO LAMB 280gr,Foil Bakkie,Ingredient,each,0.92,218.0,200.56,Gourmet Costing,KAROO LAMB,35
KAROO LAMB 280gr,Eggs,Ingredient,each,2.27,1.0,2.27,Gourmet Costing,KAROO LAMB,36
KAROO LAMB 280gr,Tape,Ingredient,each,14.9,1.0,14.9,Gourmet Costing,KAROO LAMB,37
KAROO LAMB 280gr,Halal sticker,Ingredient,each,0.08,14.0,1.12,Gourmet Costing,KAROO LAMB,38
KAROO LAMB 280gr,35KG,Ingredient,PORT,0.0628346961535224,218.0,13.697963761467884,Gourmet Costing,KAROO LAMB,40
KAROO LAMB 280gr,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,KAROO LAMB,45
KAROO LAMB 280gr,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,KAROO LAMB,46
KAROO LAMB 280gr,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,KAROO LAMB,47
KAROO LAMB 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,KAROO LAMB,48
KAROO LAMB 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,KAROO LAMB,49
KAROO LAMB 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,KAROO LAMB,50
KAROO LAMB 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,KAROO LAMB,51
KAROO LAMB 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,KAROO LAMB,52
KAROO LAMB 280gr,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,KAROO LAMB,59
KAROO LAMB 280gr,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,KAROO LAMB,60
KAROO LAMB 280gr,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,KAROO LAMB,61
KAROO LAMB 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,KAROO LAMB,62
KAROO LAMB 280gr,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,KAROO LAMB,63
KAROO LAMB 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,KAROO LAMB,64
KAROO LAMB 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,KAROO LAMB,65
KAROO LAMB 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,KAROO LAMB,66
KAROO LAMB 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,KAROO LAMB,67
KAROO LAMB 280gr,280gr Pies,Ingredient,each,0,0,13.697963761467884,Gourmet Costing,KAROO LAMB,70
CAPE MALAY LAMB 280gr,Lamb Stock,Ingredient,kg,0.17497999999999997,12000.0,2099.7599999999998,Gourmet Costing,CAPE MALAY LAMB,6
CAPE MALAY LAMB 280gr,Salt,Ingredient,kg,0.007699999999999999,55.0,0.4235,Gourmet Costing,CAPE MALAY LAMB,7
CAPE MALAY LAMB 280gr,Garlic,Ingredient,kg,0.03495000000000001,200.0,6.990000000000001,Gourmet Costing,CAPE MALAY LAMB,9
CAPE MALAY LAMB 280gr,White Onion,Ingredient,kg,0.01414,2000.0,28.28,Gourmet Costing,CAPE MALAY LAMB,10
CAPE MALAY LAMB 280gr,Tomatoes,Ingredient,kg,0.01599,1000.0,15.99,Gourmet Costing,CAPE MALAY LAMB,11
CAPE MALAY LAMB 280gr,White Sugar,Ingredient,kg,0.02042,80.0,1.6336000000000002,Gourmet Costing,CAPE MALAY LAMB,12
CAPE MALAY LAMB 280gr,Ground Cinnamon,Ingredient,kg,0.08900000000000001,25.0,2.225,Gourmet Costing,CAPE MALAY LAMB,13
CAPE MALAY LAMB 280gr,Nutmeg,Ingredient,kg,0.22000000000000003,10.0,2.2,Gourmet Costing,CAPE MALAY LAMB,14
CAPE MALAY LAMB 280gr,Ground Ginger,Ingredient,kg,0.08370000000000001,35.0,2.9295000000000004,Gourmet Costing,CAPE MALAY LAMB,15
CAPE MALAY LAMB 280gr,Borrie,Ingredient,kg,0.04366,50.0,2.183,Gourmet Costing,CAPE MALAY LAMB,16
CAPE MALAY LAMB 280gr,Cayen Pepper,Ingredient,kg,0.06573999999999999,45.0,2.9582999999999995,Gourmet Costing,CAPE MALAY LAMB,17
CAPE MALAY LAMB 280gr,Chilli flakes,Ingredient,kg,0.09754000000000002,25.0,2.4385000000000003,Gourmet Costing,CAPE MALAY LAMB,18
CAPE MALAY LAMB 280gr,Cumin Powder,Ingredient,kg,0.0762,80.0,6.096,Gourmet Costing,CAPE MALAY LAMB,19
CAPE MALAY LAMB 280gr,Coriander Powder,Ingredient,kg,0.04914,40.0,1.9656,Gourmet Costing,CAPE MALAY LAMB,20
CAPE MALAY LAMB 280gr,Curry Leaves,Ingredient,kg,0.04995000000000001,50.0,2.4975000000000005,Gourmet Costing,CAPE MALAY LAMB,21
CAPE MALAY LAMB 280gr,Fresh Coriander,Ingredient,each,0.01299,2500.0,32.475,Gourmet Costing,CAPE MALAY LAMB,22
CAPE MALAY LAMB 280gr,Baby Marrow,Ingredient,each,0.02499,500.0,12.495,Gourmet Costing,CAPE MALAY LAMB,23
CAPE MALAY LAMB 280gr,Lamb Stock (liquid),Ingredient,lt,0.0,6.8,0,Gourmet Costing,CAPE MALAY LAMB,24
CAPE MALAY LAMB 280gr,Tomato Paste,Ingredient,kg,0.02687,200.0,5.3740000000000006,Gourmet Costing,CAPE MALAY LAMB,26
CAPE MALAY LAMB 280gr,Oil,Ingredient,lt,0.03495000000000001,200.0,6.990000000000001,Gourmet Costing,CAPE MALAY LAMB,27
CAPE MALAY LAMB 280gr,Box,Ingredient,each,0.012499999999999999,11289.0,141.11249999999998,Gourmet Costing,CAPE MALAY LAMB,28
CAPE MALAY LAMB 280gr,Puff Pastry,Ingredient,each,0.01273,17000.0,216.41,Gourmet Costing,CAPE MALAY LAMB,30
CAPE MALAY LAMB 280gr,Large Potatoes,Ingredient,kg,0.0099,10000.0,99.0,Gourmet Costing,CAPE MALAY LAMB,31
CAPE MALAY LAMB 280gr,Label,Ingredient,each,0.00032,20000.0,6.4,Gourmet Costing,CAPE MALAY LAMB,34
CAPE MALAY LAMB 280gr,"28,9KG",Ingredient,PORT,0.0832971296296296,180.0,14.993483333333327,Gourmet Costing,CAPE MALAY LAMB,36
CAPE MALAY LAMB 280gr,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,CAPE MALAY LAMB,41
CAPE MALAY LAMB 280gr,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,CAPE MALAY LAMB,42
CAPE MALAY LAMB 280gr,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,CAPE MALAY LAMB,43
CAPE MALAY LAMB 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CAPE MALAY LAMB,44
CAPE MALAY LAMB 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CAPE MALAY LAMB,45
CAPE MALAY LAMB 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CAPE MALAY LAMB,46
CAPE MALAY LAMB 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CAPE MALAY LAMB,47
CAPE MALAY LAMB 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CAPE MALAY LAMB,48
CAPE MALAY LAMB 280gr,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,CAPE MALAY LAMB,55
CAPE MALAY LAMB 280gr,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,CAPE MALAY LAMB,56
CAPE MALAY LAMB 280gr,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,CAPE MALAY LAMB,57
CAPE MALAY LAMB 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,CAPE MALAY LAMB,58
CAPE MALAY LAMB 280gr,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,CAPE MALAY LAMB,59
CAPE MALAY LAMB 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,CAPE MALAY LAMB,60
CAPE MALAY LAMB 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,CAPE MALAY LAMB,61
CAPE MALAY LAMB 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,CAPE MALAY LAMB,62
CAPE MALAY LAMB 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,CAPE MALAY LAMB,63
CAPE MALAY LAMB 280gr,280gr Pies,Ingredient,each,0,0,14.993483333333327,Gourmet Costing,CAPE MALAY LAMB,66
THAI GREEN CHICKEN CURRY 280GR,Chicken Bites,Ingredient,kg,0.03495,15000.0,524.25,Gourmet Costing,THAI GREEN CURRY,5
THAI GREEN CHICKEN CURRY 280GR,Salt,Ingredient,kg,0.0077,72.0,0.5544,Gourmet Costing,THAI GREEN CURRY,6
THAI GREEN CHICKEN CURRY 280GR,Garlic,Ingredient,kg,0.02999,40.0,1.1996,Gourmet Costing,THAI GREEN CURRY,8
THAI GREEN CHICKEN CURRY 280GR,White Onion,Ingredient,kg,0.01644186046511628,430.0,7.07,Gourmet Costing,THAI GREEN CURRY,9
THAI GREEN CHICKEN CURRY 280GR,Thai green Curry Past,Ingredient,kg,0.08995,500.0,44.975,Gourmet Costing,THAI GREEN CURRY,10
THAI GREEN CHICKEN CURRY 280GR,Flour,Ingredient,kg,0.0125,300.0,3.75,Gourmet Costing,THAI GREEN CURRY,11
THAI GREEN CHICKEN CURRY 280GR,Corn Flour,Ingredient,kg,0.020399999999999998,150.0,3.0599999999999996,Gourmet Costing,THAI GREEN CURRY,12
THAI GREEN CHICKEN CURRY 280GR,Coriander Fresh,Ingredient,each,0.01299,2000.0,25.98,Gourmet Costing,THAI GREEN CURRY,14
THAI GREEN CHICKEN CURRY 280GR,Coriander Seeds,Ingredient,each,0.04244,40.0,1.6976,Gourmet Costing,THAI GREEN CURRY,15
THAI GREEN CHICKEN CURRY 280GR,Green Pepper,Ingredient,each,0.059,1000.0,59.0,Gourmet Costing,THAI GREEN CURRY,18
THAI GREEN CHICKEN CURRY 280GR,Coconut milk,Ingredient,each,0.0197,6000.0,118.19999999999999,Gourmet Costing,THAI GREEN CURRY,19
THAI GREEN CHICKEN CURRY 280GR,Water,Ingredient,lt,0.0,1.5,0,Gourmet Costing,THAI GREEN CURRY,20
THAI GREEN CHICKEN CURRY 280GR,Chicken Stock,Ingredient,lt,0.0,3000.0,0,Gourmet Costing,THAI GREEN CURRY,22
THAI GREEN CHICKEN CURRY 280GR,Oil Blend,Ingredient,lt,0.034949999999999995,570.0,19.921499999999998,Gourmet Costing,THAI GREEN CURRY,23
THAI GREEN CHICKEN CURRY 280GR,Box,Ingredient,each,0.0125,7500.0,93.75,Gourmet Costing,THAI GREEN CURRY,24
THAI GREEN CHICKEN CURRY 280GR,Puff Pastry,Ingredient,each,0.01273,42500.0,541.025,Gourmet Costing,THAI GREEN CURRY,26
